"id","service_amount","is_customer_charged_for_service","collected_service_charge","collected_total","entire_date","only_date","month_","year_","day_"
24864758,35000,1,0,35000,"2021-06-25 05:23:29","2021-06-25",6,2021,25
24864761,1e+05,1,0,1e+05,"2021-06-25 05:23:39","2021-06-25",6,2021,25
24864763,2e+05,1,0,2e+05,"2021-06-25 05:24:22","2021-06-25",6,2021,25
24864771,130000,1,0,130000,"2021-06-25 05:26:29","2021-06-25",6,2021,25
24864774,69640,1,0,69640,"2021-06-25 05:26:39","2021-06-25",6,2021,25
24864778,165000,1,0,165000,"2021-06-25 05:28:06","2021-06-25",6,2021,25
24864779,193000,1,0,193000,"2021-06-25 05:28:09","2021-06-25",6,2021,25
24864784,43600,1,0,43600,"2021-06-25 05:30:02","2021-06-25",6,2021,25
24864787,60000,1,0,60000,"2021-06-25 05:31:17","2021-06-25",6,2021,25
24864789,165000,1,0,165000,"2021-06-25 05:31:21","2021-06-25",6,2021,25
24864791,150000,1,0,150000,"2021-06-25 05:31:34","2021-06-25",6,2021,25
24864796,70000,1,0,70000,"2021-06-25 05:32:02","2021-06-25",6,2021,25
24864799,60000,1,0,60000,"2021-06-25 05:32:46","2021-06-25",6,2021,25
24864813,6000,1,0,6000,"2021-06-25 05:34:57","2021-06-25",6,2021,25
24864814,82000,1,0,82000,"2021-06-25 05:35:18","2021-06-25",6,2021,25
24864819,330000,1,0,330000,"2021-06-25 05:35:50","2021-06-25",6,2021,25
24864833,2e+05,1,0,2e+05,"2021-06-25 05:37:51","2021-06-25",6,2021,25
24864839,2e+05,1,0,2e+05,"2021-06-25 05:39:16","2021-06-25",6,2021,25
24864842,150,1,0,150,"2021-06-25 05:39:26","2021-06-25",6,2021,25
24864850,50000,1,0,50000,"2021-06-25 05:40:20","2021-06-25",6,2021,25
24864865,2e+05,1,0,2e+05,"2021-06-25 05:42:42","2021-06-25",6,2021,25
24864867,1000,1,0,1000,"2021-06-25 05:43:03","2021-06-25",6,2021,25
24864870,110000,1,0,110000,"2021-06-25 05:43:14","2021-06-25",6,2021,25
24864871,120000,1,0,120000,"2021-06-25 05:43:21","2021-06-25",6,2021,25
24864902,10000,1,0,10000,"2021-06-25 05:47:42","2021-06-25",6,2021,25
24864906,38600,1,0,38600,"2021-06-25 05:48:14","2021-06-25",6,2021,25
24864909,1000,1,0,1000,"2021-06-25 05:48:28","2021-06-25",6,2021,25
24864913,46500,1,0,46500,"2021-06-25 05:48:54","2021-06-25",6,2021,25
24864922,1000,1,0,1000,"2021-06-25 05:50:35","2021-06-25",6,2021,25
24864929,1000,1,0,1000,"2021-06-25 05:51:15","2021-06-25",6,2021,25
24864935,98450,1,0,98450,"2021-06-25 05:51:53","2021-06-25",6,2021,25
24864939,59000,1,0,59000,"2021-06-25 05:52:25","2021-06-25",6,2021,25
24864942,20000,1,0,20000,"2021-06-25 05:52:57","2021-06-25",6,2021,25
24864961,20000,1,0,20000,"2021-06-25 05:56:08","2021-06-25",6,2021,25
24864968,25000,1,0,25000,"2021-06-25 05:56:32","2021-06-25",6,2021,25
24864976,35000,1,0,35000,"2021-06-25 05:57:13","2021-06-25",6,2021,25
24864978,82000,1,0,82000,"2021-06-25 05:57:14","2021-06-25",6,2021,25
24864988,154000,1,0,154000,"2021-06-25 05:58:39","2021-06-25",6,2021,25
24864994,10000,1,0,10000,"2021-06-25 05:59:16","2021-06-25",6,2021,25
24865016,11000,1,0,11000,"2021-06-25 06:01:38","2021-06-25",6,2021,25
24865030,41000,1,0,41000,"2021-06-25 06:03:21","2021-06-25",6,2021,25
24865036,2e+05,1,0,2e+05,"2021-06-25 06:03:48","2021-06-25",6,2021,25
24865044,25000,1,0,25000,"2021-06-25 06:04:23","2021-06-25",6,2021,25
24865052,25000,1,0,25000,"2021-06-25 06:04:51","2021-06-25",6,2021,25
24865060,46500,1,0,46500,"2021-06-25 06:05:18","2021-06-25",6,2021,25
24865063,1000,1,0,1000,"2021-06-25 06:06:01","2021-06-25",6,2021,25
24865071,70000,1,0,70000,"2021-06-25 06:06:40","2021-06-25",6,2021,25
24865074,10000,1,0,10000,"2021-06-25 06:06:58","2021-06-25",6,2021,25
24865075,65000,1,0,65000,"2021-06-25 06:06:59","2021-06-25",6,2021,25
24865114,41000,1,0,41000,"2021-06-25 06:09:36","2021-06-25",6,2021,25
24865141,30000,1,0,30000,"2021-06-25 06:11:38","2021-06-25",6,2021,25
24865147,33900,1,0,33900,"2021-06-25 06:11:54","2021-06-25",6,2021,25
24865168,108000,1,0,108000,"2021-06-25 06:13:13","2021-06-25",6,2021,25
24865176,50000,1,0,50000,"2021-06-25 06:13:32","2021-06-25",6,2021,25
24865179,165000,1,0,165000,"2021-06-25 06:13:50","2021-06-25",6,2021,25
24865187,125000,1,0,125000,"2021-06-25 06:14:17","2021-06-25",6,2021,25
24865188,30500,1,0,30500,"2021-06-25 06:14:17","2021-06-25",6,2021,25
24865196,17100,1,0,17100,"2021-06-25 06:14:53","2021-06-25",6,2021,25
24865232,154000,1,0,154000,"2021-06-25 06:16:37","2021-06-25",6,2021,25
24865271,32000,1,0,32000,"2021-06-25 06:18:50","2021-06-25",6,2021,25
24865289,166000,1,0,166000,"2021-06-25 06:19:57","2021-06-25",6,2021,25
24865306,10000,1,0,10000,"2021-06-25 06:21:14","2021-06-25",6,2021,25
24865324,3000,1,0,3000,"2021-06-25 06:22:27","2021-06-25",6,2021,25
24865329,50000,1,0,50000,"2021-06-25 06:22:35","2021-06-25",6,2021,25
24865356,60000,1,0,60000,"2021-06-25 06:23:53","2021-06-25",6,2021,25
24865365,20000,1,0,20000,"2021-06-25 06:24:40","2021-06-25",6,2021,25
24865376,6000,1,0,6000,"2021-06-25 06:25:14","2021-06-25",6,2021,25
24865403,10000,1,50,10050,"2021-06-25 06:26:26","2021-06-25",6,2021,25
24865412,150000,1,0,150000,"2021-06-25 06:27:08","2021-06-25",6,2021,25
24865427,36400,1,0,36400,"2021-06-25 06:27:46","2021-06-25",6,2021,25
24865434,28000,1,0,28000,"2021-06-25 06:28:09","2021-06-25",6,2021,25
24865449,122000,1,0,122000,"2021-06-25 06:29:03","2021-06-25",6,2021,25
24865453,55000,1,0,55000,"2021-06-25 06:29:20","2021-06-25",6,2021,25
24865455,150000,1,0,150000,"2021-06-25 06:29:31","2021-06-25",6,2021,25
24865463,500,1,0,500,"2021-06-25 06:30:01","2021-06-25",6,2021,25
24865486,50000,1,0,50000,"2021-06-25 06:31:26","2021-06-25",6,2021,25
24865495,5200,1,0,5200,"2021-06-25 06:31:50","2021-06-25",6,2021,25
24865503,153000,1,0,153000,"2021-06-25 06:32:03","2021-06-25",6,2021,25
24865518,495000,1,0,495000,"2021-06-25 06:32:47","2021-06-25",6,2021,25
24865521,55700,1,0,55700,"2021-06-25 06:32:53","2021-06-25",6,2021,25
24865547,150,1,0,150,"2021-06-25 06:34:26","2021-06-25",6,2021,25
24865551,1e+05,1,0,1e+05,"2021-06-25 06:34:38","2021-06-25",6,2021,25
24865584,250000,1,0,250000,"2021-06-25 06:36:04","2021-06-25",6,2021,25
24865586,1e+05,1,0,1e+05,"2021-06-25 06:36:07","2021-06-25",6,2021,25
24865593,150000,1,0,150000,"2021-06-25 06:36:18","2021-06-25",6,2021,25
24865595,1000,1,0,1000,"2021-06-25 06:36:28","2021-06-25",6,2021,25
24865621,77900,1,0,77900,"2021-06-25 06:37:50","2021-06-25",6,2021,25
24865633,10000,1,0,10000,"2021-06-25 06:38:30","2021-06-25",6,2021,25
24865643,2e+05,1,0,2e+05,"2021-06-25 06:38:58","2021-06-25",6,2021,25
24865657,12000,1,0,12000,"2021-06-25 06:39:31","2021-06-25",6,2021,25
24865660,4e+05,1,0,4e+05,"2021-06-25 06:39:37","2021-06-25",6,2021,25
24865701,20350,1,0,20350,"2021-06-25 06:41:29","2021-06-25",6,2021,25
24865726,40000,1,0,40000,"2021-06-25 06:42:50","2021-06-25",6,2021,25
24865730,30000,1,0,30000,"2021-06-25 06:43:04","2021-06-25",6,2021,25
24865782,150,1,0,150,"2021-06-25 06:46:20","2021-06-25",6,2021,25
24865810,125000,1,0,125000,"2021-06-25 06:47:58","2021-06-25",6,2021,25
24865811,51000,1,0,51000,"2021-06-25 06:47:58","2021-06-25",6,2021,25
24865861,50000,1,0,50000,"2021-06-25 06:50:12","2021-06-25",6,2021,25
24865869,200,1,0,200,"2021-06-25 06:50:26","2021-06-25",6,2021,25
24865907,90000,1,0,90000,"2021-06-25 06:51:58","2021-06-25",6,2021,25
24865912,250,1,0,250,"2021-06-25 06:52:11","2021-06-25",6,2021,25
24865930,10000,1,0,10000,"2021-06-25 06:53:06","2021-06-25",6,2021,25
24865936,300,1,0,300,"2021-06-25 06:53:30","2021-06-25",6,2021,25
24865949,125000,1,0,125000,"2021-06-25 06:54:03","2021-06-25",6,2021,25
24865955,103000,1,0,103000,"2021-06-25 06:54:16","2021-06-25",6,2021,25
24865962,90000,1,0,90000,"2021-06-25 06:54:38","2021-06-25",6,2021,25
24865965,6000,1,0,6000,"2021-06-25 06:54:47","2021-06-25",6,2021,25
24865968,105000,1,0,105000,"2021-06-25 06:54:56","2021-06-25",6,2021,25
24865976,1200,1,0,1200,"2021-06-25 06:55:08","2021-06-25",6,2021,25
24865995,49393,1,2,49395,"2021-06-25 06:55:56","2021-06-25",6,2021,25
24866011,40000,1,0,40000,"2021-06-25 06:56:40","2021-06-25",6,2021,25
24866020,125000,1,0,125000,"2021-06-25 06:57:04","2021-06-25",6,2021,25
24866021,114000,1,0,114000,"2021-06-25 06:57:05","2021-06-25",6,2021,25
24866037,5150,1,0,5150,"2021-06-25 06:57:40","2021-06-25",6,2021,25
24866044,116000,1,0,116000,"2021-06-25 06:57:52","2021-06-25",6,2021,25
24866048,2e+05,1,0,2e+05,"2021-06-25 06:58:03","2021-06-25",6,2021,25
24866090,107810,1,0,107810,"2021-06-25 06:59:55","2021-06-25",6,2021,25
24866097,51000,1,0,51000,"2021-06-25 07:00:10","2021-06-25",6,2021,25
24866176,78000,1,0,78000,"2021-06-25 07:03:29","2021-06-25",6,2021,25
24866192,1e+05,1,0,1e+05,"2021-06-25 07:03:51","2021-06-25",6,2021,25
24866224,250,1,0,250,"2021-06-25 07:05:18","2021-06-25",6,2021,25
24866233,10000,1,0,10000,"2021-06-25 07:05:45","2021-06-25",6,2021,25
24866246,250,1,0,250,"2021-06-25 07:06:24","2021-06-25",6,2021,25
24866277,500,1,0,500,"2021-06-25 07:07:25","2021-06-25",6,2021,25
24866293,1e+05,1,0,1e+05,"2021-06-25 07:08:14","2021-06-25",6,2021,25
24866399,1e+05,1,0,1e+05,"2021-06-25 07:12:10","2021-06-25",6,2021,25
24866421,1e+05,1,0,1e+05,"2021-06-25 07:13:04","2021-06-25",6,2021,25
24866452,20000,1,0,20000,"2021-06-25 07:13:54","2021-06-25",6,2021,25
24866535,129000,1,0,129000,"2021-06-25 07:15:56","2021-06-25",6,2021,25
24866540,500,1,0,500,"2021-06-25 07:16:00","2021-06-25",6,2021,25
24866547,97700,1,0,97700,"2021-06-25 07:16:28","2021-06-25",6,2021,25
24866576,4850,1,200,5050,"2021-06-25 07:17:30","2021-06-25",6,2021,25
24866593,500,1,0,500,"2021-06-25 07:18:07","2021-06-25",6,2021,25
24866610,30000,1,0,30000,"2021-06-25 07:18:36","2021-06-25",6,2021,25
24866632,65000,1,0,65000,"2021-06-25 07:19:19","2021-06-25",6,2021,25
24866644,70000,1,0,70000,"2021-06-25 07:19:43","2021-06-25",6,2021,25
24866660,200,1,0,200,"2021-06-25 07:20:03","2021-06-25",6,2021,25
24866677,500,1,0,500,"2021-06-25 07:20:40","2021-06-25",6,2021,25
24866715,500,1,0,500,"2021-06-25 07:21:52","2021-06-25",6,2021,25
24866737,24000,1,0,24000,"2021-06-25 07:22:34","2021-06-25",6,2021,25
24866738,51000,1,0,51000,"2021-06-25 07:22:38","2021-06-25",6,2021,25
24866749,500,1,0,500,"2021-06-25 07:22:47","2021-06-25",6,2021,25
24866799,120000,1,0,120000,"2021-06-25 07:24:15","2021-06-25",6,2021,25
24866806,190000,1,0,190000,"2021-06-25 07:24:27","2021-06-25",6,2021,25
24866825,40000,1,0,40000,"2021-06-25 07:24:56","2021-06-25",6,2021,25
24866838,50000,1,0,50000,"2021-06-25 07:25:16","2021-06-25",6,2021,25
24866855,15000,1,0,15000,"2021-06-25 07:25:42","2021-06-25",6,2021,25
24866858,1e+05,1,0,1e+05,"2021-06-25 07:25:48","2021-06-25",6,2021,25
24866884,125000,1,0,125000,"2021-06-25 07:26:22","2021-06-25",6,2021,25
24866888,52500,1,0,52500,"2021-06-25 07:26:26","2021-06-25",6,2021,25
24866911,50000,1,0,50000,"2021-06-25 07:27:05","2021-06-25",6,2021,25
24866925,10000,1,0,10000,"2021-06-25 07:27:30","2021-06-25",6,2021,25
24866927,1e+05,1,0,1e+05,"2021-06-25 07:27:31","2021-06-25",6,2021,25
24866944,50000,1,0,50000,"2021-06-25 07:28:02","2021-06-25",6,2021,25
24866950,200,1,0,200,"2021-06-25 07:28:11","2021-06-25",6,2021,25
24866966,25000,1,0,25000,"2021-06-25 07:28:47","2021-06-25",6,2021,25
24866969,5000,1,0,5000,"2021-06-25 07:28:52","2021-06-25",6,2021,25
24867019,4950,1,0,4950,"2021-06-25 07:30:28","2021-06-25",6,2021,25
24867049,750,1,150,900,"2021-06-25 07:31:20","2021-06-25",6,2021,25
24867052,154000,1,0,154000,"2021-06-25 07:31:24","2021-06-25",6,2021,25
24867063,200,1,0,200,"2021-06-25 07:31:43","2021-06-25",6,2021,25
24867074,2000,1,0,2000,"2021-06-25 07:32:10","2021-06-25",6,2021,25
24867077,500,1,0,500,"2021-06-25 07:32:13","2021-06-25",6,2021,25
24867121,200,1,0,200,"2021-06-25 07:33:20","2021-06-25",6,2021,25
24867147,5150,1,0,5150,"2021-06-25 07:34:08","2021-06-25",6,2021,25
24867161,65000,1,0,65000,"2021-06-25 07:34:41","2021-06-25",6,2021,25
24867191,50000,1,0,50000,"2021-06-25 07:35:43","2021-06-25",6,2021,25
24867284,31000,1,0,31000,"2021-06-25 07:38:10","2021-06-25",6,2021,25
24867305,1e+05,1,0,1e+05,"2021-06-25 07:38:44","2021-06-25",6,2021,25
24867423,2e+05,1,0,2e+05,"2021-06-25 07:41:52","2021-06-25",6,2021,25
24867425,6000,1,0,6000,"2021-06-25 07:41:56","2021-06-25",6,2021,25
24867434,150,1,0,150,"2021-06-25 07:42:11","2021-06-25",6,2021,25
24867467,59000,1,0,59000,"2021-06-25 07:43:25","2021-06-25",6,2021,25
24867499,26095,1,350,26445,"2021-06-25 07:44:43","2021-06-25",6,2021,25
24867535,23269,1,351,23620,"2021-06-25 07:45:50","2021-06-25",6,2021,25
24867602,35000,1,0,35000,"2021-06-25 07:48:09","2021-06-25",6,2021,25
24867637,120000,1,0,120000,"2021-06-25 07:49:06","2021-06-25",6,2021,25
24867653,25000,1,0,25000,"2021-06-25 07:49:30","2021-06-25",6,2021,25
24867709,1e+05,1,0,1e+05,"2021-06-25 07:50:57","2021-06-25",6,2021,25
24867732,500,1,0,500,"2021-06-25 07:51:42","2021-06-25",6,2021,25
24867739,150,1,0,150,"2021-06-25 07:51:56","2021-06-25",6,2021,25
24867785,75000,1,0,75000,"2021-06-25 07:53:10","2021-06-25",6,2021,25
24867854,1600,1,0,1600,"2021-06-25 07:55:08","2021-06-25",6,2021,25
24867871,99950,1,0,99950,"2021-06-25 07:55:37","2021-06-25",6,2021,25
24867944,11297,1,203,11500,"2021-06-25 07:57:43","2021-06-25",6,2021,25
24868005,30700,1,0,30700,"2021-06-25 07:59:25","2021-06-25",6,2021,25
24868026,2e+05,1,0,2e+05,"2021-06-25 08:00:02","2021-06-25",6,2021,25
24868043,16511,1,304,16815,"2021-06-25 08:00:29","2021-06-25",6,2021,25
24868044,3e+05,1,0,3e+05,"2021-06-25 08:00:30","2021-06-25",6,2021,25
24868075,83000,1,0,83000,"2021-06-25 08:01:14","2021-06-25",6,2021,25
24868089,300,1,0,300,"2021-06-25 08:01:32","2021-06-25",6,2021,25
24868093,15000,1,0,15000,"2021-06-25 08:01:35","2021-06-25",6,2021,25
24868115,110000,1,0,110000,"2021-06-25 08:02:12","2021-06-25",6,2021,25
24868124,26000,1,0,26000,"2021-06-25 08:02:24","2021-06-25",6,2021,25
24868157,33800,1,0,33800,"2021-06-25 08:03:21","2021-06-25",6,2021,25
24868161,2000,1,0,2000,"2021-06-25 08:03:25","2021-06-25",6,2021,25
24868177,300,1,0,300,"2021-06-25 08:04:02","2021-06-25",6,2021,25
24868231,10000,1,0,10000,"2021-06-25 08:05:37","2021-06-25",6,2021,25
24868234,33000,1,0,33000,"2021-06-25 08:05:41","2021-06-25",6,2021,25
24868248,37850,1,0,37850,"2021-06-25 08:06:00","2021-06-25",6,2021,25
24868262,200,1,0,200,"2021-06-25 08:06:28","2021-06-25",6,2021,25
24868280,200,1,0,200,"2021-06-25 08:07:00","2021-06-25",6,2021,25
24868318,70000,1,0,70000,"2021-06-25 08:08:02","2021-06-25",6,2021,25
24868334,1e+05,1,0,1e+05,"2021-06-25 08:08:30","2021-06-25",6,2021,25
24868346,5000,1,0,5000,"2021-06-25 08:08:45","2021-06-25",6,2021,25
24868402,10200,1,0,10200,"2021-06-25 08:10:05","2021-06-25",6,2021,25
24868409,30000,1,0,30000,"2021-06-25 08:10:19","2021-06-25",6,2021,25
24868429,15000,1,0,15000,"2021-06-25 08:10:55","2021-06-25",6,2021,25
24868457,10000,1,0,10000,"2021-06-25 08:11:46","2021-06-25",6,2021,25
24868461,10000,1,0,10000,"2021-06-25 08:11:56","2021-06-25",6,2021,25
24868482,132000,1,0,132000,"2021-06-25 08:12:34","2021-06-25",6,2021,25
24868493,1e+05,1,0,1e+05,"2021-06-25 08:12:47","2021-06-25",6,2021,25
24868504,2e+05,1,0,2e+05,"2021-06-25 08:13:02","2021-06-25",6,2021,25
24868506,10000,1,0,10000,"2021-06-25 08:13:05","2021-06-25",6,2021,25
24868515,143300,1,0,143300,"2021-06-25 08:13:10","2021-06-25",6,2021,25
24868519,1000,1,0,1000,"2021-06-25 08:13:16","2021-06-25",6,2021,25
24868533,25000,1,0,25000,"2021-06-25 08:13:38","2021-06-25",6,2021,25
24868538,800,1,0,800,"2021-06-25 08:13:47","2021-06-25",6,2021,25
24868540,38000,1,0,38000,"2021-06-25 08:13:49","2021-06-25",6,2021,25
24868610,132000,1,0,132000,"2021-06-25 08:15:38","2021-06-25",6,2021,25
24868655,8000,1,0,8000,"2021-06-25 08:16:44","2021-06-25",6,2021,25
24868662,8000,1,0,8000,"2021-06-25 08:16:51","2021-06-25",6,2021,25
24868686,30000,1,0,30000,"2021-06-25 08:17:16","2021-06-25",6,2021,25
24868698,56000,1,0,56000,"2021-06-25 08:17:35","2021-06-25",6,2021,25
24868737,5200,1,0,5200,"2021-06-25 08:18:22","2021-06-25",6,2021,25
24868756,2e+05,1,0,2e+05,"2021-06-25 08:18:52","2021-06-25",6,2021,25
24868821,2e+05,1,0,2e+05,"2021-06-25 08:20:36","2021-06-25",6,2021,25
24868888,156500,1,0,156500,"2021-06-25 08:22:37","2021-06-25",6,2021,25
24868897,1e+05,1,0,1e+05,"2021-06-25 08:22:50","2021-06-25",6,2021,25
24868942,13000,1,0,13000,"2021-06-25 08:23:48","2021-06-25",6,2021,25
24868948,11218,1,202,11420,"2021-06-25 08:23:55","2021-06-25",6,2021,25
24868952,2e+05,1,0,2e+05,"2021-06-25 08:24:03","2021-06-25",6,2021,25
24869005,10000,1,0,10000,"2021-06-25 08:25:26","2021-06-25",6,2021,25
24869030,70000,1,0,70000,"2021-06-25 08:25:57","2021-06-25",6,2021,25
24869032,250,1,0,250,"2021-06-25 08:25:58","2021-06-25",6,2021,25
24869033,10000,1,0,10000,"2021-06-25 08:25:58","2021-06-25",6,2021,25
24869035,20000,1,0,20000,"2021-06-25 08:26:03","2021-06-25",6,2021,25
24869070,150,1,0,150,"2021-06-25 08:26:57","2021-06-25",6,2021,25
24869130,10500,1,0,10500,"2021-06-25 08:28:17","2021-06-25",6,2021,25
24869159,160000,1,0,160000,"2021-06-25 08:28:45","2021-06-25",6,2021,25
24869180,1e+05,1,0,1e+05,"2021-06-25 08:29:12","2021-06-25",6,2021,25
24869196,10000,1,0,10000,"2021-06-25 08:29:33","2021-06-25",6,2021,25
24869200,150,1,0,150,"2021-06-25 08:29:36","2021-06-25",6,2021,25
24869274,21291,1,354,21645,"2021-06-25 08:31:16","2021-06-25",6,2021,25
24869310,5000,1,0,5000,"2021-06-25 08:32:08","2021-06-25",6,2021,25
24869322,25000,1,0,25000,"2021-06-25 08:32:19","2021-06-25",6,2021,25
24869332,51000,1,0,51000,"2021-06-25 08:32:32","2021-06-25",6,2021,25
24869356,30000,1,0,30000,"2021-06-25 08:32:52","2021-06-25",6,2021,25
24869365,10000,1,0,10000,"2021-06-25 08:33:11","2021-06-25",6,2021,25
24869382,35000,1,0,35000,"2021-06-25 08:33:32","2021-06-25",6,2021,25
24869393,91000,1,0,91000,"2021-06-25 08:33:49","2021-06-25",6,2021,25
24869423,2e+05,1,0,2e+05,"2021-06-25 08:34:27","2021-06-25",6,2021,25
24869492,38250,1,0,38250,"2021-06-25 08:36:06","2021-06-25",6,2021,25
24869504,37930,1,0,37930,"2021-06-25 08:36:18","2021-06-25",6,2021,25
24869515,150000,1,0,150000,"2021-06-25 08:36:38","2021-06-25",6,2021,25
24869596,50000,1,0,50000,"2021-06-25 08:38:33","2021-06-25",6,2021,25
24869612,20000,1,0,20000,"2021-06-25 08:38:54","2021-06-25",6,2021,25
24869621,350,1,0,350,"2021-06-25 08:39:07","2021-06-25",6,2021,25
24869662,40000,1,200,40200,"2021-06-25 08:40:02","2021-06-25",6,2021,25
24869677,10000,1,0,10000,"2021-06-25 08:40:19","2021-06-25",6,2021,25
24869680,600,1,0,600,"2021-06-25 08:40:24","2021-06-25",6,2021,25
24869705,15000,1,0,15000,"2021-06-25 08:41:06","2021-06-25",6,2021,25
24869772,40000,1,200,40200,"2021-06-25 08:42:44","2021-06-25",6,2021,25
24869782,150000,1,0,150000,"2021-06-25 08:43:08","2021-06-25",6,2021,25
24869790,300,1,0,300,"2021-06-25 08:43:16","2021-06-25",6,2021,25
24869798,400,1,0,400,"2021-06-25 08:43:34","2021-06-25",6,2021,25
24869854,19500,1,0,19500,"2021-06-25 08:44:47","2021-06-25",6,2021,25
24869877,90000,1,0,90000,"2021-06-25 08:45:22","2021-06-25",6,2021,25
24869889,40000,1,200,40200,"2021-06-25 08:45:37","2021-06-25",6,2021,25
24869912,300,1,0,300,"2021-06-25 08:46:21","2021-06-25",6,2021,25
24869955,200,1,0,200,"2021-06-25 08:47:05","2021-06-25",6,2021,25
24869963,1e+05,1,0,1e+05,"2021-06-25 08:47:17","2021-06-25",6,2021,25
24870034,500,1,0,500,"2021-06-25 08:49:10","2021-06-25",6,2021,25
24870049,1e+05,1,0,1e+05,"2021-06-25 08:49:38","2021-06-25",6,2021,25
24870056,111700,1,0,111700,"2021-06-25 08:49:43","2021-06-25",6,2021,25
24870097,32000,1,0,32000,"2021-06-25 08:50:38","2021-06-25",6,2021,25
24870127,5200,1,0,5200,"2021-06-25 08:51:08","2021-06-25",6,2021,25
24870130,20000,1,0,20000,"2021-06-25 08:51:11","2021-06-25",6,2021,25
24870160,300,1,0,300,"2021-06-25 08:51:55","2021-06-25",6,2021,25
24870273,50000,1,0,50000,"2021-06-25 08:54:16","2021-06-25",6,2021,25
24870291,81500,1,0,81500,"2021-06-25 08:54:41","2021-06-25",6,2021,25
24870302,20000,1,0,20000,"2021-06-25 08:55:00","2021-06-25",6,2021,25
24870307,1e+05,1,0,1e+05,"2021-06-25 08:55:06","2021-06-25",6,2021,25
24870325,500,1,0,500,"2021-06-25 08:55:33","2021-06-25",6,2021,25
24870379,90000,1,0,90000,"2021-06-25 08:56:46","2021-06-25",6,2021,25
24870415,8750,1,0,8750,"2021-06-25 08:57:46","2021-06-25",6,2021,25
24870427,300,1,0,300,"2021-06-25 08:58:00","2021-06-25",6,2021,25
24870439,300,1,0,300,"2021-06-25 08:58:24","2021-06-25",6,2021,25
24870442,5000,1,0,5000,"2021-06-25 08:58:29","2021-06-25",6,2021,25
24870446,2500,1,200,2700,"2021-06-25 08:58:41","2021-06-25",6,2021,25
24870448,50000,1,0,50000,"2021-06-25 08:58:43","2021-06-25",6,2021,25
24870507,35000,1,0,35000,"2021-06-25 09:00:14","2021-06-25",6,2021,25
24870511,156000,1,0,156000,"2021-06-25 09:00:19","2021-06-25",6,2021,25
24870531,500,1,0,500,"2021-06-25 09:00:50","2021-06-25",6,2021,25
24870563,5e+05,1,0,5e+05,"2021-06-25 09:01:35","2021-06-25",6,2021,25
24870568,3400,1,200,3600,"2021-06-25 09:01:40","2021-06-25",6,2021,25
24870569,15000,1,0,15000,"2021-06-25 09:01:41","2021-06-25",6,2021,25
24870698,130000,1,0,130000,"2021-06-25 09:05:00","2021-06-25",6,2021,25
24870732,20000,1,0,20000,"2021-06-25 09:06:05","2021-06-25",6,2021,25
24870736,64300,1,0,64300,"2021-06-25 09:06:05","2021-06-25",6,2021,25
24870772,86000,1,0,86000,"2021-06-25 09:06:57","2021-06-25",6,2021,25
24870785,11300,1,0,11300,"2021-06-25 09:07:15","2021-06-25",6,2021,25
24870824,70844,1,1,70845,"2021-06-25 09:08:29","2021-06-25",6,2021,25
24870907,21291,1,354,21645,"2021-06-25 09:10:49","2021-06-25",6,2021,25
24870943,50000,1,0,50000,"2021-06-25 09:11:48","2021-06-25",6,2021,25
24870950,15000,1,0,15000,"2021-06-25 09:11:58","2021-06-25",6,2021,25
24871029,27320,1,350,27670,"2021-06-25 09:14:12","2021-06-25",6,2021,25
24871034,5000,1,0,5000,"2021-06-25 09:14:15","2021-06-25",6,2021,25
24871047,160000,1,0,160000,"2021-06-25 09:14:28","2021-06-25",6,2021,25
24871055,32000,1,0,32000,"2021-06-25 09:14:41","2021-06-25",6,2021,25
24871073,84000,1,0,84000,"2021-06-25 09:14:59","2021-06-25",6,2021,25
24871075,10000,1,0,10000,"2021-06-25 09:14:59","2021-06-25",6,2021,25
24871111,15800,1,0,15800,"2021-06-25 09:15:55","2021-06-25",6,2021,25
24871146,91000,1,0,91000,"2021-06-25 09:16:55","2021-06-25",6,2021,25
24871176,168000,1,0,168000,"2021-06-25 09:17:44","2021-06-25",6,2021,25
24871191,2500,1,200,2700,"2021-06-25 09:18:04","2021-06-25",6,2021,25
24871203,50000,1,0,50000,"2021-06-25 09:18:21","2021-06-25",6,2021,25
24871221,150000,1,0,150000,"2021-06-25 09:18:48","2021-06-25",6,2021,25
24871240,27320,1,350,27670,"2021-06-25 09:19:14","2021-06-25",6,2021,25
24871249,12500,1,0,12500,"2021-06-25 09:19:26","2021-06-25",6,2021,25
24871275,50000,1,0,50000,"2021-06-25 09:19:52","2021-06-25",6,2021,25
24871277,20000,1,0,20000,"2021-06-25 09:19:57","2021-06-25",6,2021,25
24871295,149000,1,0,149000,"2021-06-25 09:20:26","2021-06-25",6,2021,25
24871299,130000,1,0,130000,"2021-06-25 09:20:31","2021-06-25",6,2021,25
24871304,30000,1,0,30000,"2021-06-25 09:20:43","2021-06-25",6,2021,25
24871313,10000,1,0,10000,"2021-06-25 09:21:05","2021-06-25",6,2021,25
24871339,14062,1,203,14265,"2021-06-25 09:21:42","2021-06-25",6,2021,25
24871369,30000,1,0,30000,"2021-06-25 09:22:27","2021-06-25",6,2021,25
24871509,25300,1,0,25300,"2021-06-25 09:26:06","2021-06-25",6,2021,25
24871526,173000,1,0,173000,"2021-06-25 09:26:41","2021-06-25",6,2021,25
